machine_id,laundromat_id,laundromat_name,machine_type,machine_size,current_status,status_last_changed,notes
BKLYN_0030_W09,BKLYN_0030,Covert Laundromat,Washer,Medium,In Use,,
BKLYN_0030_W10,BKLYN_0030,Covert Laundromat,Washer,Small,Available,,
BKLYN_0030_D01,BKLYN_0030,Covert Laundromat,Dryer,XLarge,In Use,,
BKLYN_0030_D02,BKLYN_0030,Covert Laundromat,Dryer,Small,In Use,,
BKLYN_0030_D03,BKLYN_0030,Covert Laundromat,Dryer,Large,Available,,
BKLYN_0030_D04,BKLYN_0030,Covert Laundromat,Dryer,XLarge,In Use,,
BKLYN_0030_D05,BKLYN_0030,Covert Laundromat,Dryer,Large,In Use,,
BKLYN_0030_D06,BKLYN_0030,Covert Laundromat,Dryer,Large,Available,,
BKLYN_0030_D07,BKLYN_0030,Covert Laundromat,Dryer,XLarge,In Use,,
BKLYN_0030_D08,BKLYN_0030,Covert Laundromat,Dryer,Large,Available,,
BKLYN_0030_D09,BKLYN_0030,Covert Laundromat,Dryer,Medium,Available,,
BKLYN_0030_D10,BKLYN_0030,Covert Laundromat,Dryer,Small,Available,,
MANH_0245_W01,MANH_0245,Washland,Washer,Large,Available,,
MANH_0245_W02,MANH_0245,Washland,Washer,Medium,Available,,
MANH_0245_W03,MANH_0245,Washland,Washer,XLarge,Available,,
MANH_0245_W04,MANH_0245,Washland,Washer,Medium,Available,,
MANH_0245_W05,MANH_0245,Washland,Washer,Small,Available,,
MANH_0245_W06,MANH_0245,Washland,Washer,XLarge,In Use,,
MANH_0245_W07,MANH_0245,Washland,Washer,Medium,Available,,
MANH_0245_W08,MANH_0245,Washland,Washer,XLarge,In Use,,
MANH_0245_W09,MANH_0245,Washland,Washer,Small,Available,,
MANH_0245_W10,MANH_0245,Washland,Washer,XLarge,In Use,,
MANH_0245_D01,MANH_0245,Washland,Dryer,Medium,In Use,,
MANH_0245_D02,MANH_0245,Washland,Dryer,Medium,In Use,,
MANH_0245_D03,MANH_0245,Washland,Dryer,Small,In Use,,
MANH_0245_D04,MANH_0245,Washland,Dryer,XLarge,Available,,
MANH_0245_D05,MANH_0245,Washland,Dryer,Large,In Use,,
MANH_0245_D06,MANH_0245,Washland,Dryer,Small,Available,,
MANH_0245_D07,MANH_0245,Washland,Dryer,Small,Out of Order,,
MANH_0245_D08,MANH_0245,Washland,Dryer,Large,Available,,
MANH_0245_D09,MANH_0245,Washland,Dryer,XLarge,Available,,
MANH_0245_D10,MANH_0245,Washland,Dryer,Medium,In Use,,
QUEENS_0389_W01,QUEENS_0389,Xpress Laundry,Washer,Medium,Available,,
QUEENS_0389_W02,QUEENS_0389,Xpress Laundry,Washer,Medium,Available,,
QUEENS_0389_W03,QUEENS_0389,Xpress Laundry,Washer,Medium,Available,,
QUEENS_0389_W04,QUEENS_0389,Xpress Laundry,Washer,Large,Available,,
QUEENS_0389_W05,QUEENS_0389,Xpress Laundry,Washer,Small,In Use,,
QUEENS_0389_W06,QUEENS_0389,Xpress Laundry,Washer,Medium,Available,,
QUEENS_0389_W07,QUEENS_0389,Xpress Laundry,Washer,Large,Available,,
QUEENS_0389_W08,QUEENS_0389,Xpress Laundry,Washer,XLarge,Available,,
QUEENS_0389_W09,QUEENS_0389,Xpress Laundry,Washer,Medium,Available,,
QUEENS_0389_W10,QUEENS_0389,Xpress Laundry,Washer,Medium,Available,,
QUEENS_0389_D01,QUEENS_0389,Xpress Laundry,Dryer,Large,Available,,
QUEENS_0389_D02,QUEENS_0389,Xpress Laundry,Dryer,Small,Available,,
QUEENS_0389_D03,QUEENS_0389,Xpress Laundry,Dryer,XLarge,Available,,
QUEENS_0389_D04,QUEENS_0389,Xpress Laundry,Dryer,Medium,Available,,
QUEENS_0389_D05,QUEENS_0389,Xpress Laundry,Dryer,XLarge,Available,,
QUEENS_0389_D06,QUEENS_0389,Xpress Laundry,Dryer,Small,Available,,
QUEENS_0389_D07,QUEENS_0389,Xpress Laundry,Dryer,Large,Available,,
QUEENS_0389_D08,QUEENS_0389,Xpress Laundry,Dryer,XLarge,Available,,
QUEENS_0389_D09,QUEENS_0389,Xpress Laundry,Dryer,Medium,Out of Order,,
QUEENS_0389_D10,QUEENS_0389,Xpress Laundry,Dryer,Medium,Available,,
BKLYN_0737_W01,BKLYN_0737,American Suds,Washer,XLarge,Out of Order,,
BKLYN_0737_W02,BKLYN_0737,American Suds,Washer,Small,Available,,
BKLYN_0737_W03,BKLYN_0737,American Suds,Washer,Medium,In Use,,
BKLYN_0737_W04,BKLYN_0737,American Suds,Washer,Small,Available,,
BKLYN_0737_W05,BKLYN_0737,American Suds,Washer,Large,Available,,
BKLYN_0737_W06,BKLYN_0737,American Suds,Washer,Medium,In Use,,
BKLYN_0737_W07,BKLYN_0737,American Suds,Washer,Medium,Available,,
BKLYN_0737_W08,BKLYN_0737,American Suds,Washer,XLarge,Available,,
BKLYN_0737_W09,BKLYN_0737,American Suds,Washer,Medium,Available,,
BKLYN_0737_W10,BKLYN_0737,American Suds,Washer,Medium,In Use,,
BKLYN_0737_D01,BKLYN_0737,American Suds,Dryer,Small,Available,,
BKLYN_0737_D02,BKLYN_0737,American Suds,Dryer,Large,In Use,,
BKLYN_0737_D03,BKLYN_0737,American Suds,Dryer,Small,In Use,,
BKLYN_0737_D04,BKLYN_0737,American Suds,Dryer,Medium,Available,,
BKLYN_0737_D05,BKLYN_0737,American Suds,Dryer,XLarge,Available,,
BKLYN_0737_D06,BKLYN_0737,American Suds,Dryer,XLarge,Available,,
BKLYN_0737_D07,BKLYN_0737,American Suds,Dryer,XLarge,Available,,
BKLYN_0737_D08,BKLYN_0737,American Suds,Dryer,Large,Available,,
BKLYN_0737_D09,BKLYN_0737,American Suds,Dryer,Large,Available,,
BKLYN_0737_D10,BKLYN_0737,American Suds,Dryer,Large,In Use,,
BKLYN_0741_W01,BKLYN_0741,IBL Laundromat Corporation,Washer,Large,Available,,
BKLYN_0741_W02,BKLYN_0741,IBL Laundromat Corporation,Washer,Small,In Use,,
BKLYN_0741_W03,BKLYN_0741,IBL Laundromat Corporation,Washer,Small,In Use,,
BKLYN_0741_W04,BKLYN_0741,IBL Laundromat Corporation,Washer,Small,Available,,
BKLYN_0741_W05,BKLYN_0741,IBL Laundromat Corporation,Washer,XLarge,Available,,
BKLYN_0741_W06,BKLYN_0741,IBL Laundromat Corporation,Washer,XLarge,Available,,
BKLYN_0741_W07,BKLYN_0741,IBL Laundromat Corporation,Washer,Small,Available,,
BKLYN_0741_W08,BKLYN_0741,IBL Laundromat Corporation,Washer,XLarge,Available,,
BKLYN_0741_W09,BKLYN_0741,IBL Laundromat Corporation,Washer,Small,In Use,,
BKLYN_0741_W10,BKLYN_0741,IBL Laundromat Corporation,Washer,Large,In Use,,
BKLYN_0741_D01,BKLYN_0741,IBL Laundromat Corporation,Dryer,Medium,Available,,
BKLYN_0741_D02,BKLYN_0741,IBL Laundromat Corporation,Dryer,Large,In Use,,
BKLYN_0741_D03,BKLYN_0741,IBL Laundromat Corporation,Dryer,Large,Available,,
BKLYN_0741_D04,BKLYN_0741,IBL Laundromat Corporation,Dryer,XLarge,Available,,
BKLYN_0741_D05,BKLYN_0741,IBL Laundromat Corporation,Dryer,Small,Available,,
BKLYN_0741_D06,BKLYN_0741,IBL Laundromat Corporation,Dryer,XLarge,Available,,
BKLYN_0741_D07,BKLYN_0741,IBL Laundromat Corporation,Dryer,Medium,Available,,
BKLYN_0741_D08,BKLYN_0741,IBL Laundromat Corporation,Dryer,Medium,Available,,
BKLYN_0741_D09,BKLYN_0741,IBL Laundromat Corporation,Dryer,Medium,Out of Order,,
BKLYN_0741_D10,BKLYN_0741,IBL Laundromat Corporation,Dryer,XLarge,Available,,
QUEENS_0207_W01,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Washer,Large,In Use,,
QUEENS_0207_W02,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Washer,XLarge,Available,,
QUEENS_0207_W03,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Washer,Large,In Use,,
QUEENS_0207_W04,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Washer,XLarge,Out of Order,,
QUEENS_0207_W05,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Washer,Large,Available,,
QUEENS_0207_W06,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Washer,Medium,Available,,
QUEENS_0207_W07,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Washer,Medium,Available,,
QUEENS_0207_W08,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Washer,Small,Out of Order,,
QUEENS_0207_W09,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Washer,Large,In Use,,
QUEENS_0207_W10,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Washer,XLarge,Available,,
QUEENS_0207_D01,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Dryer,Medium,Available,,
QUEENS_0207_D02,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Dryer,Medium,In Use,,
QUEENS_0207_D03,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Dryer,Medium,Available,,
QUEENS_0207_D04,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Dryer,Large,Available,,
QUEENS_0207_D05,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Dryer,Small,Available,,
QUEENS_0207_D06,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Dryer,XLarge,Available,,
QUEENS_0207_D07,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Dryer,Medium,In Use,,
QUEENS_0207_D08,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Dryer,Small,Available,,
QUEENS_0207_D09,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Dryer,Small,Available,,
QUEENS_0207_D10,QUEENS_0207,Luxwater Laundry Place / Japanese Laundromat / Retail 水のスペース,Dryer,XLarge,In Use,,
MANH_0226_W01,MANH_0226,Grace cleaners,Washer,XLarge,In Use,,
MANH_0226_W02,MANH_0226,Grace cleaners,Washer,XLarge,Available,,
MANH_0226_W03,MANH_0226,Grace cleaners,Washer,Small,Available,,
MANH_0226_W04,MANH_0226,Grace cleaners,Washer,Large,In Use,,
MANH_0226_W05,MANH_0226,Grace cleaners,Washer,Small,In Use,,
MANH_0226_W06,MANH_0226,Grace cleaners,Washer,Small,Available,,
MANH_0226_W07,MANH_0226,Grace cleaners,Washer,XLarge,In Use,,
MANH_0226_W08,MANH_0226,Grace cleaners,Washer,XLarge,Available,,
MANH_0226_W09,MANH_0226,Grace cleaners,Washer,Large,In Use,,
MANH_0226_W10,MANH_0226,Grace cleaners,Washer,XLarge,Available,,
MANH_0226_D01,MANH_0226,Grace cleaners,Dryer,XLarge,Available,,
MANH_0226_D02,MANH_0226,Grace cleaners,Dryer,Small,Available,,
MANH_0226_D03,MANH_0226,Grace cleaners,Dryer,Large,In Use,,
MANH_0226_D04,MANH_0226,Grace cleaners,Dryer,XLarge,Available,,
MANH_0226_D05,MANH_0226,Grace cleaners,Dryer,Medium,Available,,
MANH_0226_D06,MANH_0226,Grace cleaners,Dryer,Small,Available,,
MANH_0226_D07,MANH_0226,Grace cleaners,Dryer,Large,Available,,
MANH_0226_D08,MANH_0226,Grace cleaners,Dryer,Large,Available,,
MANH_0226_D09,MANH_0226,Grace cleaners,Dryer,Small,In Use,,
MANH_0226_D10,MANH_0226,Grace cleaners,Dryer,Large,In Use,,
BKLYN_0613_W01,BKLYN_0613,Tri-Parkway Cleaners,Washer,Medium,In Use,,
BKLYN_0613_W02,BKLYN_0613,Tri-Parkway Cleaners,Washer,XLarge,In Use,,
BKLYN_0613_W03,BKLYN_0613,Tri-Parkway Cleaners,Washer,XLarge,Available,,
BKLYN_0613_W04,BKLYN_0613,Tri-Parkway Cleaners,Washer,Medium,Available,,
BKLYN_0613_W05,BKLYN_0613,Tri-Parkway Cleaners,Washer,Medium,Available,,
BKLYN_0613_W06,BKLYN_0613,Tri-Parkway Cleaners,Washer,XLarge,Available,,
BKLYN_0613_W07,BKLYN_0613,Tri-Parkway Cleaners,Washer,Large,Available,,
BKLYN_0613_W08,BKLYN_0613,Tri-Parkway Cleaners,Washer,Small,Available,,
BKLYN_0613_W09,BKLYN_0613,Tri-Parkway Cleaners,Washer,Medium,Available,,
BKLYN_0613_W10,BKLYN_0613,Tri-Parkway Cleaners,Washer,Medium,Available,,
BKLYN_0613_D01,BKLYN_0613,Tri-Parkway Cleaners,Dryer,XLarge,In Use,,
BKLYN_0613_D02,BKLYN_0613,Tri-Parkway Cleaners,Dryer,Medium,In Use,,
BKLYN_0613_D03,BKLYN_0613,Tri-Parkway Cleaners,Dryer,Small,Available,,
BKLYN_0613_D04,BKLYN_0613,Tri-Parkway Cleaners,Dryer,Small,Available,,
BKLYN_0613_D05,BKLYN_0613,Tri-Parkway Cleaners,Dryer,Medium,Available,,
BKLYN_0613_D06,BKLYN_0613,Tri-Parkway Cleaners,Dryer,XLarge,Available,,
BKLYN_0613_D07,BKLYN_0613,Tri-Parkway Cleaners,Dryer,XLarge,Out of Order,,
BKLYN_0613_D08,BKLYN_0613,Tri-Parkway Cleaners,Dryer,Large,In Use,,
BKLYN_0613_D09,BKLYN_0613,Tri-Parkway Cleaners,Dryer,Medium,In Use,,
BKLYN_0613_D10,BKLYN_0613,Tri-Parkway Cleaners,Dryer,Medium,Available,,
MANH_0270_W01,MANH_0270,Miss Bubble Laundromat,Washer,Large,Available,,
MANH_0270_W02,MANH_0270,Miss Bubble Laundromat,Washer,XLarge,Out of Order,,
MANH_0270_W03,MANH_0270,Miss Bubble Laundromat,Washer,Medium,Available,,
MANH_0270_W04,MANH_0270,Miss Bubble Laundromat,Washer,Small,Out of Order,,
MANH_0270_W05,MANH_0270,Miss Bubble Laundromat,Washer,Medium,Available,,
MANH_0270_W06,MANH_0270,Miss Bubble Laundromat,Washer,Small,Available,,
MANH_0270_W07,MANH_0270,Miss Bubble Laundromat,Washer,Small,In Use,,
MANH_0270_W08,MANH_0270,Miss Bubble Laundromat,Washer,Large,In Use,,
MANH_0270_W09,MANH_0270,Miss Bubble Laundromat,Washer,Large,Available,,
MANH_0270_W10,MANH_0270,Miss Bubble Laundromat,Washer,Large,Available,,
MANH_0270_D01,MANH_0270,Miss Bubble Laundromat,Dryer,Medium,Available,,
MANH_0270_D02,MANH_0270,Miss Bubble Laundromat,Dryer,Medium,Available,,
MANH_0270_D03,MANH_0270,Miss Bubble Laundromat,Dryer,XLarge,In Use,,
MANH_0270_D04,MANH_0270,Miss Bubble Laundromat,Dryer,Small,Available,,
MANH_0270_D05,MANH_0270,Miss Bubble Laundromat,Dryer,XLarge,Available,,
MANH_0270_D06,MANH_0270,Miss Bubble Laundromat,Dryer,Large,Available,,
MANH_0270_D07,MANH_0270,Miss Bubble Laundromat,Dryer,Medium,Available,,
MANH_0270_D08,MANH_0270,Miss Bubble Laundromat,Dryer,Large,Available,,
MANH_0270_D09,MANH_0270,Miss Bubble Laundromat,Dryer,Medium,Available,,
MANH_0270_D10,MANH_0270,Miss Bubble Laundromat,Dryer,Large,Available,,
MANH_0072_W01,MANH_0072,Skweeky Kleen Laundromat,Washer,XLarge,Available,,
MANH_0072_W02,MANH_0072,Skweeky Kleen Laundromat,Washer,XLarge,In Use,,
MANH_0072_W03,MANH_0072,Skweeky Kleen Laundromat,Washer,Small,Available,,
MANH_0072_W04,MANH_0072,Skweeky Kleen Laundromat,Washer,XLarge,In Use,,
MANH_0072_W05,MANH_0072,Skweeky Kleen Laundromat,Washer,Medium,Available,,
MANH_0072_W06,MANH_0072,Skweeky Kleen Laundromat,Washer,Small,Available,,
MANH_0072_W07,MANH_0072,Skweeky Kleen Laundromat,Washer,XLarge,Out of Order,,
MANH_0072_W08,MANH_0072,Skweeky Kleen Laundromat,Washer,Medium,Available,,
MANH_0072_W09,MANH_0072,Skweeky Kleen Laundromat,Washer,Medium,Available,,
MANH_0072_W10,MANH_0072,Skweeky Kleen Laundromat,Washer,Small,Available,,
MANH_0072_D01,MANH_0072,Skweeky Kleen Laundromat,Dryer,Medium,Available,,
MANH_0072_D02,MANH_0072,Skweeky Kleen Laundromat,Dryer,Medium,Available,,
MANH_0072_D03,MANH_0072,Skweeky Kleen Laundromat,Dryer,XLarge,In Use,,
MANH_0072_D04,MANH_0072,Skweeky Kleen Laundromat,Dryer,Small,Available,,
MANH_0072_D05,MANH_0072,Skweeky Kleen Laundromat,Dryer,Medium,In Use,,
MANH_0072_D06,MANH_0072,Skweeky Kleen Laundromat,Dryer,XLarge,In Use,,
MANH_0072_D07,MANH_0072,Skweeky Kleen Laundromat,Dryer,Medium,Available,,
MANH_0072_D08,MANH_0072,Skweeky Kleen Laundromat,Dryer,Large,Available,,
MANH_0072_D09,MANH_0072,Skweeky Kleen Laundromat,Dryer,Medium,In Use,,
MANH_0072_D10,MANH_0072,Skweeky Kleen Laundromat,Dryer,Large,In Use,,
BRONX_0317_W01,BRONX_0317,Miranda’s Dry Cleaners,Washer,Small,Available,,
BRONX_0317_W02,BRONX_0317,Miranda’s Dry Cleaners,Washer,Large,Available,,
BRONX_0317_W03,BRONX_0317,Miranda’s Dry Cleaners,Washer,XLarge,Available,,
BRONX_0317_W04,BRONX_0317,Miranda’s Dry Cleaners,Washer,Small,Out of Order,,
BRONX_0317_W05,BRONX_0317,Miranda’s Dry Cleaners,Washer,XLarge,Available,,
BRONX_0317_W06,BRONX_0317,Miranda’s Dry Cleaners,Washer,Medium,Out of Order,,
BRONX_0317_W07,BRONX_0317,Miranda’s Dry Cleaners,Washer,XLarge,In Use,,
BRONX_0317_W08,BRONX_0317,Miranda’s Dry Cleaners,Washer,Large,Available,,
BRONX_0317_W09,BRONX_0317,Miranda’s Dry Cleaners,Washer,Medium,Available,,
BRONX_0317_W10,BRONX_0317,Miranda’s Dry Cleaners,Washer,Medium,In Use,,
BRONX_0317_D01,BRONX_0317,Miranda’s Dry Cleaners,Dryer,Small,In Use,,
BRONX_0317_D02,BRONX_0317,Miranda’s Dry Cleaners,Dryer,Large,Available,,
BRONX_0317_D03,BRONX_0317,Miranda’s Dry Cleaners,Dryer,Medium,Available,,
BRONX_0317_D04,BRONX_0317,Miranda’s Dry Cleaners,Dryer,XLarge,Out of Order,,
BRONX_0317_D05,BRONX_0317,Miranda’s Dry Cleaners,Dryer,Small,Out of Order,,
BRONX_0317_D06,BRONX_0317,Miranda’s Dry Cleaners,Dryer,Small,Available,,
BRONX_0317_D07,BRONX_0317,Miranda’s Dry Cleaners,Dryer,XLarge,In Use,,
BRONX_0317_D08,BRONX_0317,Miranda’s Dry Cleaners,Dryer,Small,Available,,
BRONX_0317_D09,BRONX_0317,Miranda’s Dry Cleaners,Dryer,Small,In Use,,
BRONX_0317_D10,BRONX_0317,Miranda’s Dry Cleaners,Dryer,Small,In Use,,
BKLYN_0179_W01,BKLYN_0179,Nostrand Laundromat,Washer,Medium,Available,,
BKLYN_0179_W02,BKLYN_0179,Nostrand Laundromat,Washer,Medium,In Use,,
BKLYN_0179_W03,BKLYN_0179,Nostrand Laundromat,Washer,Medium,Available,,
BKLYN_0179_W04,BKLYN_0179,Nostrand Laundromat,Washer,Large,Available,,
BKLYN_0179_W05,BKLYN_0179,Nostrand Laundromat,Washer,Large,Available,,
BKLYN_0179_W06,BKLYN_0179,Nostrand Laundromat,Washer,Small,Available,,
BKLYN_0179_W07,BKLYN_0179,Nostrand Laundromat,Washer,Large,In Use,,
BKLYN_0179_W08,BKLYN_0179,Nostrand Laundromat,Washer,Medium,Available,,
BKLYN_0179_W09,BKLYN_0179,Nostrand Laundromat,Washer,Large,Available,,
BKLYN_0179_W10,BKLYN_0179,Nostrand Laundromat,Washer,XLarge,Available,,
BKLYN_0179_D01,BKLYN_0179,Nostrand Laundromat,Dryer,Small,Out of Order,,
BKLYN_0179_D02,BKLYN_0179,Nostrand Laundromat,Dryer,XLarge,Available,,
BKLYN_0179_D03,BKLYN_0179,Nostrand Laundromat,Dryer,Medium,Out of Order,,
BKLYN_0179_D04,BKLYN_0179,Nostrand Laundromat,Dryer,Medium,In Use,,
BKLYN_0179_D05,BKLYN_0179,Nostrand Laundromat,Dryer,Small,In Use,,
BKLYN_0179_D06,BKLYN_0179,Nostrand Laundromat,Dryer,XLarge,Available,,
BKLYN_0179_D07,BKLYN_0179,Nostrand Laundromat,Dryer,Large,Available,,
BKLYN_0179_D08,BKLYN_0179,Nostrand Laundromat,Dryer,XLarge,Out of Order,,
BKLYN_0179_D09,BKLYN_0179,Nostrand Laundromat,Dryer,Medium,In Use,,
BKLYN_0179_D10,BKLYN_0179,Nostrand Laundromat,Dryer,Small,In Use,,
MANH_0284_W01,MANH_0284,Fang Cleaner,Washer,Medium,Available,,
MANH_0284_W02,MANH_0284,Fang Cleaner,Washer,Medium,Available,,
MANH_0284_W03,MANH_0284,Fang Cleaner,Washer,XLarge,Available,,
MANH_0284_W04,MANH_0284,Fang Cleaner,Washer,Small,Available,,
MANH_0284_W05,MANH_0284,Fang Cleaner,Washer,Small,In Use,,
MANH_0284_W06,MANH_0284,Fang Cleaner,Washer,Medium,Available,,
MANH_0284_W07,MANH_0284,Fang Cleaner,Washer,Medium,Available,,
MANH_0284_W08,MANH_0284,Fang Cleaner,Washer,XLarge,Out of Order,,
MANH_0284_W09,MANH_0284,Fang Cleaner,Washer,Large,In Use,,
MANH_0284_W10,MANH_0284,Fang Cleaner,Washer,Large,Available,,
MANH_0284_D01,MANH_0284,Fang Cleaner,Dryer,XLarge,Available,,
MANH_0284_D02,MANH_0284,Fang Cleaner,Dryer,XLarge,Available,,
MANH_0284_D03,MANH_0284,Fang Cleaner,Dryer,Medium,In Use,,
MANH_0284_D04,MANH_0284,Fang Cleaner,Dryer,Medium,Available,,
MANH_0284_D05,MANH_0284,Fang Cleaner,Dryer,Small,Available,,
MANH_0284_D06,MANH_0284,Fang Cleaner,Dryer,Small,Available,,
MANH_0284_D07,MANH_0284,Fang Cleaner,Dryer,Large,In Use,,
MANH_0284_D08,MANH_0284,Fang Cleaner,Dryer,Small,In Use,,
MANH_0284_D09,MANH_0284,Fang Cleaner,Dryer,XLarge,Available,,
MANH_0284_D10,MANH_0284,Fang Cleaner,Dryer,Medium,In Use,,
BKLYN_0296_W01,BKLYN_0296,Laundromat,Washer,XLarge,Available,,
BKLYN_0296_W02,BKLYN_0296,Laundromat,Washer,Large,Available,,
BKLYN_0296_W03,BKLYN_0296,Laundromat,Washer,Medium,Out of Order,,
BKLYN_0296_W04,BKLYN_0296,Laundromat,Washer,XLarge,In Use,,
BKLYN_0296_W05,BKLYN_0296,Laundromat,Washer,Medium,Available,,
BKLYN_0296_W06,BKLYN_0296,Laundromat,Washer,Medium,In Use,,
BKLYN_0296_W07,BKLYN_0296,Laundromat,Washer,Medium,Available,,
BKLYN_0296_W08,BKLYN_0296,Laundromat,Washer,XLarge,Available,,
BKLYN_0296_W09,BKLYN_0296,Laundromat,Washer,XLarge,Available,,
BKLYN_0296_W10,BKLYN_0296,Laundromat,Washer,Large,Available,,
BKLYN_0296_D01,BKLYN_0296,Laundromat,Dryer,Small,In Use,,
BKLYN_0296_D02,BKLYN_0296,Laundromat,Dryer,Large,In Use,,
BKLYN_0296_D03,BKLYN_0296,Laundromat,Dryer,XLarge,Available,,
BKLYN_0296_D04,BKLYN_0296,Laundromat,Dryer,Medium,Available,,
BKLYN_0296_D05,BKLYN_0296,Laundromat,Dryer,Small,In Use,,
BKLYN_0296_D06,BKLYN_0296,Laundromat,Dryer,Medium,Available,,
BKLYN_0296_D07,BKLYN_0296,Laundromat,Dryer,XLarge,Available,,
BKLYN_0296_D08,BKLYN_0296,Laundromat,Dryer,Large,Available,,
BKLYN_0296_D09,BKLYN_0296,Laundromat,Dryer,Small,Available,,
BKLYN_0296_D10,BKLYN_0296,Laundromat,Dryer,XLarge,In Use,,
MANH_0266_W01,MANH_0266,CAPRI LAUNDRY ROOM,Washer,Large,Available,,
MANH_0266_W02,MANH_0266,CAPRI LAUNDRY ROOM,Washer,Medium,Available,,
MANH_0266_W03,MANH_0266,CAPRI LAUNDRY ROOM,Washer,XLarge,Available,,
MANH_0266_W04,MANH_0266,CAPRI LAUNDRY ROOM,Washer,Small,Available,,
MANH_0266_W05,MANH_0266,CAPRI LAUNDRY ROOM,Washer,XLarge,Out of Order,,
MANH_0266_W06,MANH_0266,CAPRI LAUNDRY ROOM,Washer,Medium,Available,,
MANH_0266_W07,MANH_0266,CAPRI LAUNDRY ROOM,Washer,Medium,Available,,
MANH_0266_W08,MANH_0266,CAPRI LAUNDRY ROOM,Washer,Small,In Use,,
MANH_0266_W09,MANH_0266,CAPRI LAUNDRY ROOM,Washer,Small,In Use,,
MANH_0266_W10,MANH_0266,CAPRI LAUNDRY ROOM,Washer,Large,Available,,
MANH_0266_D01,MANH_0266,CAPRI LAUNDRY ROOM,Dryer,Small,Available,,
MANH_0266_D02,MANH_0266,CAPRI LAUNDRY ROOM,Dryer,Medium,Available,,
MANH_0266_D03,MANH_0266,CAPRI LAUNDRY ROOM,Dryer,Small,In Use,,
MANH_0266_D04,MANH_0266,CAPRI LAUNDRY ROOM,Dryer,Large,Available,,
MANH_0266_D05,MANH_0266,CAPRI LAUNDRY ROOM,Dryer,XLarge,In Use,,
MANH_0266_D06,MANH_0266,CAPRI LAUNDRY ROOM,Dryer,Small,Available,,
MANH_0266_D07,MANH_0266,CAPRI LAUNDRY ROOM,Dryer,Large,Available,,
MANH_0266_D08,MANH_0266,CAPRI LAUNDRY ROOM,Dryer,Small,In Use,,
MANH_0266_D09,MANH_0266,CAPRI LAUNDRY ROOM,Dryer,Small,Available,,
MANH_0266_D10,MANH_0266,CAPRI LAUNDRY ROOM,Dryer,Small,In Use,,
MANH_0230_W01,MANH_0230,Sally's Laundromat,Washer,Large,Available,,
MANH_0230_W02,MANH_0230,Sally's Laundromat,Washer,Small,In Use,,
MANH_0230_W03,MANH_0230,Sally's Laundromat,Washer,XLarge,Available,,
MANH_0230_W04,MANH_0230,Sally's Laundromat,Washer,Small,In Use,,
MANH_0230_W05,MANH_0230,Sally's Laundromat,Washer,Medium,Available,,
MANH_0230_W06,MANH_0230,Sally's Laundromat,Washer,XLarge,In Use,,
MANH_0230_W07,MANH_0230,Sally's Laundromat,Washer,Small,Available,,
MANH_0230_W08,MANH_0230,Sally's Laundromat,Washer,Small,Available,,
MANH_0230_W09,MANH_0230,Sally's Laundromat,Washer,Medium,Available,,
MANH_0230_W10,MANH_0230,Sally's Laundromat,Washer,Large,In Use,,
MANH_0230_D01,MANH_0230,Sally's Laundromat,Dryer,XLarge,Available,,
MANH_0230_D02,MANH_0230,Sally's Laundromat,Dryer,Medium,In Use,,
MANH_0230_D03,MANH_0230,Sally's Laundromat,Dryer,Medium,Available,,
MANH_0230_D04,MANH_0230,Sally's Laundromat,Dryer,XLarge,Available,,
MANH_0230_D05,MANH_0230,Sally's Laundromat,Dryer,Small,Available,,
MANH_0230_D06,MANH_0230,Sally's Laundromat,Dryer,Small,Available,,
MANH_0230_D07,MANH_0230,Sally's Laundromat,Dryer,XLarge,In Use,,
MANH_0230_D08,MANH_0230,Sally's Laundromat,Dryer,Medium,Available,,
MANH_0230_D09,MANH_0230,Sally's Laundromat,Dryer,Large,Available,,
